"RentStation","ReturnStation","Riderships","Date"
3,1001,2,2019-11-15
3,1013,1,2019-11-13
3,1043,1,2019-11-13
3,1084,2,2019-11-11
3,1098,2,2019-11-11
3,1133,2,2019-11-11
3,1184,2,2019-11-11
3,1214,2,2019-11-11
3,1227,2,2019-11-11
4,1,18,2019-11-11
4,1,6,2019-11-15
4,1,9,2019-11-13
4,2,18,2019-11-11
4,2,16,2019-11-15
4,2,12,2019-11-13
4,3,6,2019-11-11
4,3,2,2019-11-15
4,3,1,2019-11-13
4,4,8,2019-11-11
4,4,6,2019-11-15
4,4,1,2019-11-13
4,5,2,2019-11-11
4,6,4,2019-11-11
4,6,2,2019-11-15
4,6,1,2019-11-13
4,7,1,2019-11-13
4,9,2,2019-11-11
4,9,2,2019-11-15
4,9,1,2019-11-13
4,10,2,2019-11-11
4,11,12,2019-11-11
4,11,14,2019-11-15
4,11,5,2019-11-13
4,15,1,2019-11-13
4,20,1,2019-11-13
4,25,2,2019-11-11
4,25,6,2019-11-15
4,25,1,2019-11-13
4,30,1,2019-11-13
4,32,2,2019-11-15
4,33,3,2019-11-13
4,37,2,2019-11-11
4,37,2,2019-11-13
4,40,2,2019-11-15
4,47,2,2019-11-15
4,49,2,2019-11-11
4,49,1,2019-11-13
4,55,4,2019-11-11
4,55,2,2019-11-15
4,55,1,2019-11-13
4,61,1,2019-11-13
4,63,1,2019-11-13
4,66,2,2019-11-15
4,70,2,2019-11-11
4,70,1,2019-11-13
4,71,14,2019-11-11
4,71,4,2019-11-15
4,71,3,2019-11-13
4,75,2,2019-11-11
4,75,8,2019-11-15
4,75,4,2019-11-13
4,77,2,2019-11-11
4,85,2,2019-11-15
4,85,1,2019-11-13
4,86,2,2019-11-11
4,87,2,2019-11-15
4,93,2,2019-11-11
4,93,2,2019-11-15
4,111,4,2019-11-11
4,111,2,2019-11-15
4,113,4,2019-11-11
4,113,1,2019-11-13
4,132,1,2019-11-13
4,138,2,2019-11-11
4,138,2,2019-11-15
4,140,1,2019-11-13
4,150,2,2019-11-11
4,170,2,2019-11-15
4,172,2,2019-11-11
4,172,2,2019-11-15
4,172,2,2019-11-13
4,174,1,2019-11-13
4,175,1,2019-11-13
4,176,2,2019-11-15
4,182,1,2019-11-13
4,185,2,2019-11-11
4,185,2,2019-11-15
4,185,3,2019-11-13
4,186,2,2019-11-11
4,187,14,2019-11-11
4,187,6,2019-11-15
4,187,4,2019-11-13
4,194,2,2019-11-15
4,196,2,2019-11-11
4,196,4,2019-11-15
4,201,2,2019-11-15
4,217,2,2019-11-15
4,217,1,2019-11-13
4,218,4,2019-11-11
4,218,1,2019-11-13
4,225,2,2019-11-15
4,235,2,2019-11-11
4,248,4,2019-11-15
4,248,3,2019-11-13
4,250,2,2019-11-15
4,255,4,2019-11-11
4,255,6,2019-11-15
4,255,4,2019-11-13
4,260,2,2019-11-15
4,267,2,2019-11-15
4,274,2,2019-11-15
4,276,2,2019-11-11
4,278,2,2019-11-11
4,278,6,2019-11-15
4,278,1,2019-11-13
4,282,6,2019-11-11
4,282,2,2019-11-15
4,282,2,2019-11-13
4,284,2,2019-11-11
4,284,2,2019-11-15
4,291,4,2019-11-11
4,291,2,2019-11-15
4,291,2,2019-11-13
4,300,8,2019-11-11
4,300,12,2019-11-15
4,300,4,2019-11-13
4,307,4,2019-11-11
4,307,2,2019-11-15
4,307,1,2019-11-13
4,309,2,2019-11-15
4,309,1,2019-11-13
4,312,2,2019-11-15
4,315,2,2019-11-11
4,320,2,2019-11-15
4,320,1,2019-11-13
4,326,2,2019-11-11
4,326,2,2019-11-15
4,333,2,2019-11-11
4,334,1,2019-11-13
4,340,4,2019-11-11
4,340,2,2019-11-15
4,344,1,2019-11-13
4,352,2,2019-11-11
4,359,2,2019-11-11
4,378,4,2019-11-11
4,378,2,2019-11-15
4,378,1,2019-11-13
4,379,6,2019-11-11
4,381,2,2019-11-11
4,381,2,2019-11-15
4,387,4,2019-11-11
4,387,1,2019-11-13
4,392,2,2019-11-15
4,392,1,2019-11-13
4,394,6,2019-11-11
4,394,1,2019-11-13
4,395,4,2019-11-15
4,395,1,2019-11-13
4,399,2,2019-11-11
4,400,2,2019-11-11
5,1,172,2019-11-11
5,1,106,2019-11-15
5,1,62,2019-11-13
5,2,6,2019-11-11
5,2,14,2019-11-15
5,2,4,2019-11-13
5,3,2,2019-11-11
5,3,2,2019-11-15
5,4,1,2019-11-13
5,5,78,2019-11-11
5,5,78,2019-11-15
5,5,22,2019-11-13
5,6,4,2019-11-11
5,6,12,2019-11-15
5,6,4,2019-11-13
5,7,26,2019-11-15
5,7,3,2019-11-13
5,8,2,2019-11-15
5,9,14,2019-11-11
5,9,10,2019-11-15
5,9,4,2019-11-13
5,10,28,2019-11-11
5,10,18,2019-11-15
5,10,14,2019-11-13
5,11,2,2019-11-11
5,11,2,2019-11-15
5,11,4,2019-11-13
5,12,2,2019-11-11
5,12,4,2019-11-15
5,12,1,2019-11-13
5,13,4,2019-11-11
5,13,10,2019-11-15
5,13,1,2019-11-13
5,14,2,2019-11-11
5,14,1,2019-11-13
5,15,2,2019-11-11
5,15,2,2019-11-15
5,15,3,2019-11-13
5,16,4,2019-11-11
5,16,10,2019-11-15
5,16,3,2019-11-13
5,17,2,2019-11-13
5,18,4,2019-11-11
5,19,36,2019-11-11
5,19,24,2019-11-15
5,19,10,2019-11-13
5,20,2,2019-11-15
5,22,10,2019-11-11
5,22,4,2019-11-15
5,22,6,2019-11-13
5,24,1,2019-11-13
5,25,26,2019-11-11
5,25,28,2019-11-15
5,25,29,2019-11-13
5,26,2,2019-11-11
5,26,2,2019-11-13
5,27,2,2019-11-11
5,28,10,2019-11-11
5,28,4,2019-11-15
5,28,1,2019-11-13
5,29,2,2019-11-11
5,32,2,2019-11-11
5,32,6,2019-11-15
5,32,2,2019-11-13
5,33,8,2019-11-15
5,33,1,2019-11-13
5,35,2,2019-11-15
5,35,1,2019-11-13
5,39,1,2019-11-13
5,40,4,2019-11-15
5,40,1,2019-11-13
5,42,2,2019-11-11
5,42,6,2019-11-15
5,42,1,2019-11-13
5,48,2,2019-11-11
5,48,2,2019-11-13
5,49,2,2019-11-11
5,49,2,2019-11-15
5,49,2,2019-11-13
5,50,6,2019-11-11
5,50,2,2019-11-15
5,50,2,2019-11-13
5,54,3,2019-11-13
5,55,2,2019-11-11
5,55,2,2019-11-15
5,57,2,2019-11-15
5,63,2,2019-11-11
5,63,6,2019-11-15
5,66,2,2019-11-11
5,66,2,2019-11-15
5,70,26,2019-11-11
5,70,34,2019-11-15
5,70,7,2019-11-13
5,71,8,2019-11-11
5,71,12,2019-11-15
5,71,6,2019-11-13
5,74,4,2019-11-11
5,74,2,2019-11-15
5,74,1,2019-11-13
5,75,6,2019-11-11
5,75,4,2019-11-15
5,75,1,2019-11-13
5,77,4,2019-11-11
5,77,8,2019-11-15
5,77,2,2019-11-13
5,83,2,2019-11-15
5,85,4,2019-11-11
5,85,2,2019-11-15
5,85,1,2019-11-13
5,87,2,2019-11-11
5,87,2,2019-11-15
5,87,2,2019-11-13
5,88,100,2019-11-11
5,88,110,2019-11-15
5,88,47,2019-11-13
5,93,18,2019-11-11
5,93,28,2019-11-15
5,93,10,2019-11-13
5,96,2,2019-11-15
5,113,4,2019-11-11
5,113,4,2019-11-15
5,115,2,2019-11-11
5,115,2,2019-11-15
5,115,1,2019-11-13
5,128,2,2019-11-11
5,128,1,2019-11-13
5,130,1,2019-11-13
5,132,2,2019-11-11
5,132,1,2019-11-13
5,133,2,2019-11-15
5,138,64,2019-11-11
5,138,76,2019-11-15
5,138,34,2019-11-13
5,150,36,2019-11-11
5,150,26,2019-11-15
5,150,10,2019-11-13
5,158,2,2019-11-11
5,162,4,2019-11-11
5,163,4,2019-11-15
5,170,2,2019-11-11
5,170,8,2019-11-15
5,172,38,2019-11-11
5,172,28,2019-11-15
5,172,11,2019-11-13
5,174,4,2019-11-11
5,174,2,2019-11-15
5,176,2,2019-11-15
5,182,2,2019-11-11
5,182,1,2019-11-13
5,185,4,2019-11-15
5,187,8,2019-11-11
5,187,12,2019-11-15
5,187,2,2019-11-13
5,197,2,2019-11-11
5,197,1,2019-11-13
5,217,2,2019-11-11
5,217,2,2019-11-15
5,218,2,2019-11-11
5,218,2,2019-11-15
5,218,5,2019-11-13
5,221,10,2019-11-11
5,221,6,2019-11-15
5,225,4,2019-11-11
5,235,10,2019-11-11
5,235,12,2019-11-15
5,235,3,2019-11-13
5,237,6,2019-11-11
5,237,2,2019-11-15
5,237,1,2019-11-13
5,241,24,2019-11-11
5,241,10,2019-11-15
5,241,4,2019-11-13
5,244,2,2019-11-11
5,248,2,2019-11-13
5,252,2,2019-11-13
5,255,6,2019-11-11
5,255,6,2019-11-15
5,255,3,2019-11-13
5,261,6,2019-11-11
5,261,2,2019-11-13
5,273,2,2019-11-11
5,276,6,2019-11-11
5,276,4,2019-11-15
5,276,1,2019-11-13
5,279,2,2019-11-11
5,279,4,2019-11-15
5,279,1,2019-11-13
5,281,2,2019-11-11
5,282,26,2019-11-11
5,282,18,2019-11-15
5,282,12,2019-11-13
5,287,2,2019-11-15
5,291,20,2019-11-11
5,291,6,2019-11-15
5,291,3,2019-11-13
5,292,2,2019-11-11
5,292,2,2019-11-13
5,300,2,2019-11-11
5,300,8,2019-11-15
5,307,4,2019-11-11
5,307,2,2019-11-13
5,308,6,2019-11-11
5,312,2,2019-11-13
5,313,1,2019-11-13
5,316,2,2019-11-15
5,320,10,2019-11-11
5,320,4,2019-11-15
5,322,2,2019-11-11
5,322,2,2019-11-15
5,326,4,2019-11-11
5,326,4,2019-11-15
5,326,3,2019-11-13
5,333,2,2019-11-13
5,334,2,2019-11-11
5,338,6,2019-11-15
5,338,1,2019-11-13
5,340,4,2019-11-11
5,340,2,2019-11-15
5,340,1,2019-11-13
5,344,1,2019-11-13
5,348,2,2019-11-15
5,354,2,2019-11-15
5,357,24,2019-11-11
5,357,18,2019-11-15
5,357,7,2019-11-13
5,359,2,2019-11-11
5,359,2,2019-11-15
5,359,2,2019-11-13
5,364,4,2019-11-11
5,364,2,2019-11-15
5,364,2,2019-11-13
5,373,1,2019-11-13
5,378,2,2019-11-15
5,379,10,2019-11-11
5,379,6,2019-11-15
5,379,4,2019-11-13
5,387,20,2019-11-11
5,387,10,2019-11-15
5,387,7,2019-11-13
5,389,6,2019-11-11
5,389,6,2019-11-15
5,389,2,2019-11-13
5,392,6,2019-11-11
5,392,2,2019-11-15
5,392,4,2019-11-13
5,394,30,2019-11-11
5,394,30,2019-11-15
5,394,14,2019-11-13
5,395,32,2019-11-11
5,395,26,2019-11-15
5,395,9,2019-11-13
5,396,1,2019-11-13
5,400,1,2019-11-13
5,1004,2,2019-11-15
5,1023,1,2019-11-13
5,1037,2,2019-11-11
5,1192,2,2019-11-11
5,1413,2,2019-11-15
5,1456,1,2019-11-13
5,1500,2,2019-11-15
6,1,98,2019-11-11
6,1,92,2019-11-15
6,1,45,2019-11-13
6,2,24,2019-11-11
6,2,30,2019-11-15
6,2,14,2019-11-13
6,3,10,2019-11-11
6,3,16,2019-11-15
6,3,7,2019-11-13
6,4,2,2019-11-11
6,4,6,2019-11-15
6,4,1,2019-11-13
6,5,4,2019-11-11
6,5,6,2019-11-15
6,5,5,2019-11-13
6,6,42,2019-11-11
6,6,40,2019-11-15
6,6,13,2019-11-13
6,7,4,2019-11-11
6,7,10,2019-11-15
6,7,4,2019-11-13
6,8,6,2019-11-11
6,8,2,2019-11-15
6,8,1,2019-11-13
6,9,16,2019-11-11
6,9,6,2019-11-15
6,9,3,2019-11-13
6,10,62,2019-11-11
6,10,56,2019-11-15
6,10,25,2019-11-13
6,11,18,2019-11-11
6,11,22,2019-11-15
6,11,6,2019-11-13
6,12,42,2019-11-11
6,12,28,2019-11-15
6,12,10,2019-11-13
6,13,4,2019-11-11
6,13,2,2019-11-15
6,15,12,2019-11-11
6,16,6,2019-11-15
6,17,2,2019-11-11
6,17,1,2019-11-13
6,18,2,2019-11-11
6,19,12,2019-11-11
6,19,14,2019-11-15
6,19,11,2019-11-13
6,20,6,2019-11-15
6,20,1,2019-11-13
6,22,2,2019-11-11
6,22,2,2019-11-15
6,22,3,2019-11-13
6,24,2,2019-11-11
6,24,2,2019-11-13
6,25,20,2019-11-11
6,25,22,2019-11-15
6,25,5,2019-11-13
6,26,2,2019-11-11
6,26,2,2019-11-15
6,28,8,2019-11-11
6,28,12,2019-11-15
6,28,2,2019-11-13
6,29,2,2019-11-11
6,30,4,2019-11-11
6,30,2,2019-11-15
6,30,1,2019-11-13
6,31,4,2019-11-11
6,32,14,2019-11-11
6,32,14,2019-11-15
6,32,7,2019-11-13
6,33,2,2019-11-15
6,37,6,2019-11-11
6,37,1,2019-11-13
6,38,4,2019-11-13
6,40,1,2019-11-13
6,42,6,2019-11-11
6,42,2,2019-11-13
6,45,4,2019-11-11
6,45,3,2019-11-13
6,49,8,2019-11-11
6,49,8,2019-11-15
6,49,1,2019-11-13
6,51,2,2019-11-15
6,54,2,2019-11-11
6,55,2,2019-11-11
6,55,2,2019-11-15
6,57,1,2019-11-13
6,59,1,2019-11-13
6,63,6,2019-11-11
6,63,6,2019-11-15
6,63,2,2019-11-13
6,67,2,2019-11-11
6,70,28,2019-11-11
6,70,26,2019-11-15
6,70,12,2019-11-13
6,71,20,2019-11-11
6,71,6,2019-11-15
6,71,13,2019-11-13
6,74,2,2019-11-11
6,75,26,2019-11-11
6,75,24,2019-11-15
6,75,11,2019-11-13
6,77,2,2019-11-11
6,77,2,2019-11-15
6,78,2,2019-11-15
6,81,1,2019-11-13
6,82,10,2019-11-11
6,83,4,2019-11-11
6,83,2,2019-11-15
6,83,5,2019-11-13
6,85,2,2019-11-11
6,85,4,2019-11-15
6,85,2,2019-11-13
6,86,2,2019-11-11
6,86,1,2019-11-13
6,87,10,2019-11-11
6,87,4,2019-11-15
6,87,1,2019-11-13
6,88,6,2019-11-11
6,88,10,2019-11-15
6,88,4,2019-11-13
6,91,2,2019-11-15
6,92,2,2019-11-15
6,93,24,2019-11-11
6,93,20,2019-11-15
6,93,11,2019-11-13
6,94,4,2019-11-11
6,100,2,2019-11-11
6,100,2,2019-11-15
6,100,1,2019-11-13
6,101,2,2019-11-11
6,104,2,2019-11-15
6,111,2,2019-11-15
6,111,1,2019-11-13
6,113,14,2019-11-11
6,113,8,2019-11-15
6,113,3,2019-11-13
6,120,1,2019-11-13
6,121,2,2019-11-11
6,128,4,2019-11-11
6,128,4,2019-11-15
6,130,2,2019-11-15
6,132,1,2019-11-13
6,138,28,2019-11-11
6,138,18,2019-11-15
6,138,8,2019-11-13
6,141,1,2019-11-13
6,142,2,2019-11-15
6,150,16,2019-11-11
6,150,6,2019-11-15
6,150,8,2019-11-13
6,163,10,2019-11-15
6,163,2,2019-11-13
6,168,2,2019-11-11
6,174,2,2019-11-11
6,174,4,2019-11-15
6,174,1,2019-11-13
6,175,2,2019-11-11
6,175,2,2019-11-15
6,176,1,2019-11-13
6,179,2,2019-11-15
6,181,4,2019-11-11
6,181,4,2019-11-15
6,185,2,2019-11-11
6,185,4,2019-11-15
6,185,2,2019-11-13
6,187,8,2019-11-11
6,187,20,2019-11-15
6,187,3,2019-11-13
6,192,2,2019-11-11
6,197,8,2019-11-15
6,206,2,2019-11-11
6,214,1,2019-11-13
6,218,10,2019-11-11
6,218,2,2019-11-15
6,218,1,2019-11-13
6,221,8,2019-11-11
6,221,10,2019-11-15
6,221,8,2019-11-13
6,225,2,2019-11-11
6,225,4,2019-11-15
6,225,1,2019-11-13
6,226,2,2019-11-15
6,226,1,2019-11-13
6,231,1,2019-11-13
6,235,4,2019-11-11
6,235,8,2019-11-15
6,235,2,2019-11-13
6,237,2,2019-11-15
6,241,6,2019-11-11
6,241,8,2019-11-15
6,241,2,2019-11-13
6,248,12,2019-11-11
6,248,4,2019-11-15
6,248,5,2019-11-13
6,249,2,2019-11-11
6,250,1,2019-11-13
6,252,4,2019-11-11
6,255,8,2019-11-11
6,255,6,2019-11-15
6,255,7,2019-11-13
6,257,2,2019-11-11
6,261,2,2019-11-11
6,261,4,2019-11-15
6,261,1,2019-11-13
6,262,1,2019-11-13
6,274,1,2019-11-13
6,276,24,2019-11-11
6,276,8,2019-11-15
6,276,6,2019-11-13
6,279,1,2019-11-13
6,282,8,2019-11-11
6,282,4,2019-11-15
6,282,3,2019-11-13
6,285,2,2019-11-15
6,286,1,2019-11-13
6,291,8,2019-11-11
6,291,3,2019-11-13
6,293,2,2019-11-11
6,300,10,2019-11-11
6,300,22,2019-11-15
6,300,2,2019-11-13
6,306,1,2019-11-13
6,307,4,2019-11-11
6,307,2,2019-11-15
6,307,3,2019-11-13
6,308,4,2019-11-11
6,308,1,2019-11-13
6,309,1,2019-11-13
6,312,4,2019-11-11
6,312,5,2019-11-13
6,320,4,2019-11-15
6,320,2,2019-11-13
6,326,6,2019-11-11
6,326,4,2019-11-15
6,326,6,2019-11-13
6,333,4,2019-11-11
6,334,6,2019-11-11
6,334,2,2019-11-15
6,334,4,2019-11-13
6,335,2,2019-11-11
6,338,4,2019-11-11
6,340,4,2019-11-11
6,340,4,2019-11-15
6,340,2,2019-11-13
6,344,2,2019-11-15
6,350,2,2019-11-15
6,354,2,2019-11-15
6,357,4,2019-11-15
6,357,1,2019-11-13
6,359,2,2019-11-11
6,359,2,2019-11-15
6,359,1,2019-11-13
6,363,2,2019-11-15
6,364,4,2019-11-11
6,364,4,2019-11-15
6,364,5,2019-11-13
6,371,4,2019-11-15
6,373,2,2019-11-11
6,373,1,2019-11-13
6,375,2,2019-11-11
6,375,1,2019-11-13
6,379,6,2019-11-11
6,379,10,2019-11-15
6,379,3,2019-11-13
6,380,1,2019-11-13
6,383,2,2019-11-11
6,387,40,2019-11-11
6,387,32,2019-11-15
6,387,14,2019-11-13
6,389,2,2019-11-11
6,389,1,2019-11-13
6,392,2,2019-11-11
6,392,2,2019-11-13
6,394,10,2019-11-11
6,394,24,2019-11-15
6,394,4,2019-11-13
6,395,10,2019-11-11
6,395,6,2019-11-15
6,395,1,2019-11-13
6,399,4,2019-11-11
6,399,4,2019-11-15
6,400,4,2019-11-11
6,400,1,2019-11-13
6,1001,1,2019-11-13
6,1023,2,2019-11-11
6,1056,2,2019-11-15
6,1064,2,2019-11-11
6,1064,2,2019-11-15
6,1064,1,2019-11-13
6,1093,2,2019-11-11
6,1288,2,2019-11-11
6,1331,2,2019-11-11
6,1413,2,2019-11-15
6,1466,1,2019-11-13
7,1,46,2019-11-11
7,1,48,2019-11-15
7,1,25,2019-11-13
7,2,8,2019-11-11
7,2,12,2019-11-15
7,2,4,2019-11-13
7,3,38,2019-11-11
7,3,32,2019-11-15
7,3,12,2019-11-13
7,4,2,2019-11-15
7,4,2,2019-11-13
7,5,14,2019-11-11
7,5,18,2019-11-15
7,5,3,2019-11-13
7,6,16,2019-11-11
7,6,14,2019-11-15
7,6,3,2019-11-13
7,7,68,2019-11-11
7,7,60,2019-11-15
7,7,16,2019-11-13
7,8,2,2019-11-11
7,8,6,2019-11-15
7,8,1,2019-11-13
7,9,26,2019-11-11
7,9,22,2019-11-15
7,9,12,2019-11-13
7,10,70,2019-11-11
7,10,58,2019-11-15
7,10,24,2019-11-13
7,11,26,2019-11-11
7,11,12,2019-11-15
7,11,4,2019-11-13
7,12,30,2019-11-11
7,12,34,2019-11-15
7,12,15,2019-11-13
7,13,6,2019-11-11
7,13,6,2019-11-15
7,13,4,2019-11-13
7,15,2,2019-11-11
7,15,4,2019-11-15
7,16,12,2019-11-11
7,16,8,2019-11-15
7,16,9,2019-11-13
7,18,2,2019-11-11
7,18,2,2019-11-15
7,19,48,2019-11-11
7,19,28,2019-11-15
7,19,8,2019-11-13
7,20,6,2019-11-11
7,20,1,2019-11-13
7,21,2,2019-11-15
7,21,1,2019-11-13
7,22,2,2019-11-11
7,22,8,2019-11-15
7,22,3,2019-11-13
7,24,4,2019-11-11
7,24,1,2019-11-13
7,25,18,2019-11-11
7,25,8,2019-11-15
7,25,5,2019-11-13
7,26,2,2019-11-11
7,26,2,2019-11-15
7,27,1,2019-11-13
7,28,2,2019-11-15
7,28,2,2019-11-13
7,31,2,2019-11-11
7,32,6,2019-11-11
7,32,6,2019-11-15
7,32,3,2019-11-13
7,33,2,2019-11-11
7,33,1,2019-11-13
7,34,1,2019-11-13
7,36,2,2019-11-15
7,37,4,2019-11-11
7,37,2,2019-11-15
7,37,2,2019-11-13
7,38,4,2019-11-11
7,40,2,2019-11-11
7,40,3,2019-11-13
7,42,4,2019-11-11
7,42,1,2019-11-13
7,45,4,2019-11-11
7,46,2,2019-11-11
7,49,4,2019-11-11
7,49,2,2019-11-15
7,49,3,2019-11-13
7,55,2,2019-11-11
7,55,1,2019-11-13
7,56,1,2019-11-13
7,57,2,2019-11-11
7,57,2,2019-11-15
7,59,2,2019-11-11
7,60,2,2019-11-11
7,66,1,2019-11-13
7,67,4,2019-11-11
7,67,2,2019-11-15
7,70,54,2019-11-11
7,70,26,2019-11-15
7,70,17,2019-11-13
7,71,26,2019-11-11
7,71,16,2019-11-15
7,71,8,2019-11-13
7,74,1,2019-11-13
7,75,24,2019-11-11
7,75,16,2019-11-15
7,75,11,2019-11-13
7,77,2,2019-11-11
7,77,1,2019-11-13
7,78,2,2019-11-11
7,81,2,2019-11-11
7,83,4,2019-11-11
7,83,2,2019-11-15
7,83,1,2019-11-13
7,85,6,2019-11-11
7,85,6,2019-11-15
7,85,6,2019-11-13
7,87,12,2019-11-11
7,87,2,2019-11-15
7,87,1,2019-11-13
7,88,26,2019-11-11
7,88,26,2019-11-15
7,88,10,2019-11-13
7,93,44,2019-11-11
7,93,22,2019-11-15
7,93,13,2019-11-13
7,101,4,2019-11-11
7,104,1,2019-11-13
7,111,4,2019-11-15
7,111,1,2019-11-13
7,113,6,2019-11-11
7,113,4,2019-11-13
7,116,2,2019-11-11
7,116,1,2019-11-13
7,122,2,2019-11-11
7,122,1,2019-11-13
7,126,2,2019-11-15
7,128,6,2019-11-11
7,132,2,2019-11-11
7,138,26,2019-11-11
7,138,22,2019-11-15
7,138,9,2019-11-13
7,146,12,2019-11-11
7,146,8,2019-11-15
7,146,1,2019-11-13
7,150,8,2019-11-11
7,150,10,2019-11-15
7,150,5,2019-11-13
7,153,2,2019-11-15
7,163,8,2019-11-11
7,163,10,2019-11-15
7,163,4,2019-11-13
7,169,2,2019-11-15
7,174,4,2019-11-11
7,174,2,2019-11-15
7,179,1,2019-11-13
7,187,10,2019-11-11
7,187,6,2019-11-15
7,187,5,2019-11-13
7,193,2,2019-11-11
7,206,1,2019-11-13
7,208,1,2019-11-13
7,212,2,2019-11-15
7,215,2,2019-11-11
7,215,2,2019-11-15
7,215,1,2019-11-13
7,218,2,2019-11-11
7,218,14,2019-11-15
7,218,4,2019-11-13
7,221,2,2019-11-11
7,221,4,2019-11-15
7,221,1,2019-11-13
7,225,2,2019-11-11
7,225,1,2019-11-13
7,231,2,2019-11-11
7,231,4,2019-11-15
7,235,6,2019-11-11
7,235,6,2019-11-15
7,241,8,2019-11-11
7,241,6,2019-11-15
7,241,5,2019-11-13
7,245,2,2019-11-11
7,248,14,2019-11-11
7,248,8,2019-11-15
7,248,5,2019-11-13
7,251,2,2019-11-15
7,252,1,2019-11-13
7,255,10,2019-11-11
7,255,6,2019-11-15
7,255,4,2019-11-13
7,256,2,2019-11-15
7,263,2,2019-11-11
7,267,2,2019-11-15
7,276,12,2019-11-11
7,276,12,2019-11-15
7,276,2,2019-11-13
7,279,2,2019-11-11
7,282,4,2019-11-11
7,282,4,2019-11-15
7,282,2,2019-11-13
7,291,4,2019-11-15
7,291,3,2019-11-13
7,294,2,2019-11-15
7,295,1,2019-11-13
7,300,28,2019-11-11
7,300,20,2019-11-15
7,300,8,2019-11-13
7,307,8,2019-11-11
7,307,6,2019-11-15
7,307,1,2019-11-13
7,311,2,2019-11-11
7,312,8,2019-11-11
7,312,4,2019-11-15
7,312,7,2019-11-13
7,314,2,2019-11-11
7,315,4,2019-11-11
7,320,2,2019-11-11
7,320,2,2019-11-15
7,320,1,2019-11-13
7,323,2,2019-11-11
7,326,4,2019-11-11
7,326,2,2019-11-15
7,334,6,2019-11-11
7,334,4,2019-11-15
7,334,1,2019-11-13
7,338,2,2019-11-15
7,338,1,2019-11-13
7,340,2,2019-11-13
7,341,2,2019-11-15
7,343,2,2019-11-15
7,344,1,2019-11-13
7,350,2,2019-11-11
7,354,2,2019-11-11
7,357,12,2019-11-11
7,357,12,2019-11-15
7,357,5,2019-11-13
7,364,12,2019-11-11
7,364,2,2019-11-15
7,364,1,2019-11-13
7,379,2,2019-11-11
7,379,6,2019-11-15
7,379,1,2019-11-13
7,383,1,2019-11-13
7,387,48,2019-11-11
7,387,38,2019-11-15
7,387,21,2019-11-13
7,389,8,2019-11-11
7,389,6,2019-11-15
7,389,3,2019-11-13
7,391,2,2019-11-11
7,392,2,2019-11-11
7,394,12,2019-11-11
7,394,16,2019-11-15
7,394,9,2019-11-13
7,395,10,2019-11-11
7,395,22,2019-11-15
7,395,7,2019-11-13
7,399,2,2019-11-15
7,400,2,2019-11-15
7,400,1,2019-11-13
7,1001,1,2019-11-13
7,1006,2,2019-11-11
7,1006,2,2019-11-15
7,1007,1,2019-11-13
7,1073,2,2019-11-11
7,1088,2,2019-11-15
7,1238,2,2019-11-11
8,1,12,2019-11-11
8,1,10,2019-11-15
8,1,6,2019-11-13
8,2,16,2019-11-11
8,2,12,2019-11-15
8,2,12,2019-11-13
8,3,8,2019-11-11
8,3,2,2019-11-15
8,3,2,2019-11-13
8,5,2,2019-11-11
8,6,4,2019-11-11
8,6,4,2019-11-15
8,6,1,2019-11-13
8,7,6,2019-11-11
8,7,2,2019-11-15
8,7,4,2019-11-13
8,8,8,2019-11-11
8,8,10,2019-11-15
8,8,4,2019-11-13
8,9,1,2019-11-13
8,10,2,2019-11-11
8,10,16,2019-11-15
8,10,3,2019-11-13
8,11,8,2019-11-11
8,11,4,2019-11-15
8,11,2,2019-11-13
8,12,2,2019-11-11
8,12,1,2019-11-13
8,15,1,2019-11-13
8,18,2,2019-11-11
8,19,4,2019-11-11
8,19,2,2019-11-15
8,19,1,2019-11-13
8,20,2,2019-11-13
8,22,4,2019-11-11
8,22,6,2019-11-15
8,22,1,2019-11-13
8,24,2,2019-11-11
8,24,1,2019-11-13
8,25,2,2019-11-11
8,25,4,2019-11-15
8,25,2,2019-11-13
8,28,2,2019-11-11
8,31,2,2019-11-11
8,32,2,2019-11-11
8,33,2,2019-11-11
8,33,2,2019-11-15
8,33,1,2019-11-13
8,37,1,2019-11-13
8,38,1,2019-11-13
8,42,2,2019-11-15
8,45,2,2019-11-15
8,47,2,2019-11-11
8,47,2,2019-11-15
8,47,1,2019-11-13
8,49,6,2019-11-11
8,49,6,2019-11-15
8,49,2,2019-11-13
8,63,2,2019-11-11
8,63,2,2019-11-15
8,64,2,2019-11-15
8,70,12,2019-11-11
8,70,10,2019-11-15
8,70,4,2019-11-13
8,71,12,2019-11-11
8,71,2,2019-11-15
8,71,3,2019-11-13
8,74,2,2019-11-11
8,75,4,2019-11-11
8,75,10,2019-11-15
8,75,3,2019-11-13
8,77,2,2019-11-11
8,82,6,2019-11-11
8,85,4,2019-11-11
8,85,2,2019-11-15
8,85,5,2019-11-13
8,86,1,2019-11-13
8,87,4,2019-11-11
8,87,1,2019-11-13
8,88,2,2019-11-11
8,88,2,2019-11-15
8,92,2,2019-11-11
8,93,12,2019-11-11
8,93,6,2019-11-15
8,93,3,2019-11-13
8,104,1,2019-11-13
8,111,4,2019-11-11
8,112,2,2019-11-15
8,113,2,2019-11-11
8,113,4,2019-11-15
8,113,2,2019-11-13
8,117,4,2019-11-11
